layer_name,input,kv_cache,tp_size,latency(ns)
post_layernorm,260,0,4,10113
gate,260,0,4,73109
expert.w1,260,0,4,46774
expert.w3,260,0,4,46936
act_fn,260,0,4,5301
expert.w2,260,0,4,60911
final_layernorm,260,0,4,10051
lm_head,260,0,4,490691
embedding,261,0,4,13992
input_layernorm,261,0,4,9539
q_proj,261,0,4,63527
k_proj,261,0,4,15596
v_proj,261,0,4,15434
rope,261,0,4,30673
o_proj,261,0,4,63115
post_layernorm,261,0,4,10080
gate,261,0,4,73963
expert.w1,261,0,4,46823
expert.w3,261,0,4,46952
act_fn,261,0,4,5372
expert.w2,261,0,4,60984
final_layernorm,261,0,4,10020
lm_head,261,0,4,490718
embedding,262,0,4,14241
input_layernorm,262,0,4,9593
q_proj,262,0,4,63536
k_proj,262,0,4,15606
v_proj,262,0,4,15400
rope,262,0,4,30596
o_proj,262,0,4,63117
post_layernorm,262,0,4,10148
gate,262,0,4,73304
expert.w1,262,0,4,46795
expert.w3,262,0,4,46999
act_fn,262,0,4,5431
expert.w2,262,0,4,61004
final_layernorm,262,0,4,10058
lm_head,262,0,4,490672
embedding,263,0,4,14378
input_layernorm,263,0,4,9575
q_proj,263,0,4,63541
k_proj,263,0,4,15601
v_proj,263,0,4,15437
rope,263,0,4,30646
o_proj,263,0,4,63107
post_layernorm,263,0,4,10107
gate,263,0,4,73661
expert.w1,263,0,4,46775
expert.w3,263,0,4,47000
act_fn,263,0,4,5339
expert.w2,263,0,4,60897
final_layernorm,263,0,4,10058
lm_head,263,0,4,490729
embedding,264,0,4,14245
input_layernorm,264,0,4,9559
q_proj,264,0,4,63542
k_proj,264,0,4,15589
v_proj,264,0,4,15381
rope,264,0,4,30634
o_proj,264,0,4,63116
post_layernorm,264,0,4,10093
gate,264,0,4,73338
expert.w1,264,0,4,46761
expert.w3,264,0,4,47025
act_fn,264,0,4,5331
expert.w2,264,0,4,60939
final_layernorm,264,0,4,10083
lm_head,264,0,4,490700
embedding,265,0,4,14426
input_layernorm,265,0,4,9568
q_proj,265,0,4,63536
k_proj,265,0,4,15622
v_proj,265,0,4,15470
rope,265,0,4,30691
o_proj,265,0,4,46895
post_layernorm,265,0,4,9988
gate,265,0,4,74285
expert.w1,265,0,4,46799
expert.w3,265,0,4,47020
act_fn,265,0,4,5269
expert.w2,265,0,4,60991
final_layernorm,265,0,4,10056
lm_head,265,0,4,490732
embedding,266,0,4,14539
input_layernorm,266,0,4,9562
q_proj,266,0,4,63540
k_proj,266,0,4,15608
v_proj,266,0,4,15437
rope,266,0,4,30792
o_proj,266,0,4,46888
post_layernorm,266,0,4,9956
gate,266,0,4,73763
expert.w1,266,0,4,46826
expert.w3,266,0,4,46995
act_fn,266,0,4,5300
expert.w2,266,0,4,61023
final_layernorm,266,0,4,10116
lm_head,266,0,4,490690
embedding,267,0,4,14690
input_layernorm,267,0,4,9617
q_proj,267,0,4,63550
k_proj,267,0,4,15621
v_proj,267,0,4,15483
rope,267,0,4,30781
o_proj,267,0,4,46879
post_layernorm,267,0,4,10054
gate,267,0,4,73968
expert.w1,267,0,4,46805
expert.w3,267,0,4,47004
act_fn,267,0,4,5345
expert.w2,267,0,4,60931
final_layernorm,267,0,4,10160
lm_head,267,0,4,490692
embedding,268,0,4,14622
input_layernorm,268,0,4,9604
q_proj,268,0,4,63548
k_proj,268,0,4,15618
v_proj,268,0,4,15471
rope,268,0,4,30747
o_proj,268,0,4,46887
post_layernorm,268,0,4,10012
gate,268,0,4,73791
expert.w1,268,0,4,46804
expert.w3,268,0,4,46934
act_fn,268,0,4,5335
expert.w2,268,0,4,60956
final_layernorm,268,0,4,10127
lm_head,268,0,4,490691
embedding,269,0,4,14378
input_layernorm,269,0,4,9630
q_proj,269,0,4,63536
k_proj,269,0,4,15607
v_proj,269,0,4,15479
rope,269,0,4,30788
o_proj,269,0,4,46881
post_layernorm,269,0,4,10040
gate,269,0,4,74107
expert.w1,269,0,4,46804
expert.w3,269,0,4,46944
act_fn,269,0,4,5403
expert.w2,269,0,4,61060
final_layernorm,269,0,4,10078
lm_head,269,0,4,490678
embedding,270,0,4,14630
input_layernorm,270,0,4,9609
q_proj,270,0,4,63539
k_proj,270,0,4,15618
v_proj,270,0,4,15512
rope,270,0,4,30837
o_proj,270,0,4,46895
post_layernorm,270,0,4,9951
gate,270,0,4,73763
expert.w1,270,0,4,46851
expert.w3,270,0,4,46958
act_fn,270,0,4,5395
expert.w2,270,0,4,61002
final_layernorm,270,0,4,10103
lm_head,270,0,4,490676
embedding,271,0,4,14422
input_layernorm,271,0,4,9645
q_proj,271,0,4,63548
k_proj,271,0,4,15629
v_proj,271,0,4,15463
rope,271,0,4,30899
o_proj,271,0,4,46873
post_layernorm,271,0,4,10015
gate,271,0,4,74061
expert.w1,271,0,4,46802
expert.w3,271,0,4,46977
act_fn,271,0,4,5340
expert.w2,271,0,4,60939
final_layernorm,271,0,4,10126
lm_head,271,0,4,490698
embedding,272,0,4,14502
input_layernorm,272,0,4,9642
q_proj,272,0,4,63542
k_proj,272,0,4,15633
v_proj,272,0,4,15467
rope,272,0,4,30860
o_proj,272,0,4,46867
post_layernorm,272,0,4,9963
gate,272,0,4,73831
expert.w1,272,0,4,46825
expert.w3,272,0,4,46974
act_fn,272,0,4,5312
expert.w2,272,0,4,60977
final_layernorm,272,0,4,10136
lm_head,272,0,4,490669
embedding,273,0,4,14412
input_layernorm,273,0,4,9680
q_proj,273,0,4,63544
k_proj,273,0,4,15615
v_proj,273,0,4,15498
rope,273,0,4,30830
o_proj,273,0,4,46866
post_layernorm,273,0,4,10117
gate,273,0,4,75212
expert.w1,273,0,4,46824
expert.w3,273,0,4,46996
act_fn,273,0,4,5482
expert.w2,273,0,4,61197
final_layernorm,273,0,4,10115
lm_head,273,0,4,490724
embedding,274,0,4,14438
input_layernorm,274,0,4,9676
q_proj,274,0,4,63552
k_proj,274,0,4,15624
v_proj,274,0,4,15458
rope,274,0,4,30923
o_proj,274,0,4,46878
post_layernorm,274,0,4,10020
gate,274,0,4,74552
expert.w1,274,0,4,46793
expert.w3,274,0,4,46982
act_fn,274,0,4,5489
expert.w2,274,0,4,61143
final_layernorm,274,0,4,10140
lm_head,274,0,4,490726
embedding,275,0,4,14602
input_layernorm,275,0,4,9677
q_proj,275,0,4,63552
k_proj,275,0,4,15640
v_proj,275,0,4,15464
rope,275,0,4,30952
o_proj,275,0,4,46861
post_layernorm,275,0,4,10126
gate,275,0,4,74855
expert.w1,275,0,4,46811
expert.w3,275,0,4,46986
act_fn,275,0,4,5557
expert.w2,275,0,4,61139
final_layernorm,275,0,4,10135
lm_head,275,0,4,490704
embedding,276,0,4,14606
input_layernorm,276,0,4,9674
q_proj,276,0,4,63543
k_proj,276,0,4,15642
v_proj,276,0,4,15504
rope,276,0,4,30869
o_proj,276,0,4,46896
post_layernorm,276,0,4,9998
gate,276,0,4,74519
expert.w1,276,0,4,46949
expert.w3,276,0,4,47161
act_fn,276,0,4,5571
expert.w2,276,0,4,61138
final_layernorm,276,0,4,10153
lm_head,276,0,4,490747
embedding,277,0,4,14616
input_layernorm,277,0,4,9673
q_proj,277,0,4,63553
k_proj,277,0,4,15648
v_proj,277,0,4,15531
rope,277,0,4,30936
o_proj,277,0,4,46891
post_layernorm,277,0,4,10054
gate,277,0,4,74781
expert.w1,277,0,4,46823
expert.w3,277,0,4,46968
act_fn,277,0,4,5492
expert.w2,277,0,4,61141
final_layernorm,277,0,4,10121
lm_head,277,0,4,490747
embedding,278,0,4,14618
input_layernorm,278,0,4,9683
q_proj,278,0,4,63545
k_proj,278,0,4,15658
v_proj,278,0,4,15552
rope,278,0,4,30965
o_proj,278,0,4,46898
post_layernorm,278,0,4,9974
gate,278,0,4,74740
expert.w1,278,0,4,46840
expert.w3,278,0,4,47000
act_fn,278,0,4,5377
expert.w2,278,0,4,61149
final_layernorm,278,0,4,10139
lm_head,278,0,4,490730
embedding,279,0,4,14792
input_layernorm,279,0,4,9717
q_proj,279,0,4,63544
k_proj,279,0,4,15669
v_proj,279,0,4,15565
rope,279,0,4,31006
o_proj,279,0,4,46893
post_layernorm,279,0,4,10092
gate,279,0,4,74799
expert.w1,279,0,4,46816
expert.w3,279,0,4,47043
act_fn,279,0,4,5380
expert.w2,279,0,4,61134
final_layernorm,279,0,4,10180
lm_head,279,0,4,490779
embedding,280,0,4,14654
input_layernorm,280,0,4,9678
q_proj,280,0,4,63559
k_proj,280,0,4,15654
v_proj,280,0,4,15568
rope,280,0,4,31009
o_proj,280,0,4,46875
post_layernorm,280,0,4,9990
gate,280,0,4,74487
expert.w1,280,0,4,46857
expert.w3,280,0,4,46988
act_fn,280,0,4,5371
expert.w2,280,0,4,61135
final_layernorm,280,0,4,10169
lm_head,280,0,4,490770
embedding,281,0,4,14768
input_layernorm,281,0,4,9689
q_proj,281,0,4,63548
k_proj,281,0,4,15667
v_proj,281,0,4,15532
rope,281,0,4,31032
o_proj,281,0,4,46875
post_layernorm,281,0,4,10185
gate,281,0,4,75581
expert.w1,281,0,4,46791
expert.w3,281,0,4,47017
act_fn,281,0,4,5454
expert.w2,281,0,4,61035
final_layernorm,281,0,4,10176
lm_head,281,0,4,490745
embedding,282,0,4,15200
input_layernorm,282,0,4,9704
q_proj,282,0,4,63544
k_proj,282,0,4,15666
v_proj,282,0,4,15538
rope,282,0,4,31225
o_proj,282,0,4,46920
post_layernorm,282,0,4,10067
gate,282,0,4,75185
expert.w1,282,0,4,46832
expert.w3,282,0,4,47034
act_fn,282,0,4,5471
expert.w2,282,0,4,61049
final_layernorm,282,0,4,10143
lm_head,282,0,4,490723
embedding,283,0,4,14998
input_layernorm,283,0,4,9730
q_proj,283,0,4,63556
k_proj,283,0,4,15640
v_proj,283,0,4,15552
rope,283,0,4,31316
o_proj,283,0,4,46889
post_layernorm,283,0,4,10141
gate,283,0,4,75452
expert.w1,283,0,4,46828
expert.w3,283,0,4,46956
act_fn,283,0,4,5435
expert.w2,283,0,4,61119
final_layernorm,283,0,4,10144
lm_head,283,0,4,490782
embedding,284,0,4,15109
input_layernorm,284,0,4,9808
q_proj,284,0,4,63551
k_proj,284,0,4,15673
v_proj,284,0,4,15559
rope,284,0,4,31070
o_proj,284,0,4,46899
post_layernorm,284,0,4,10026
gate,284,0,4,75240
expert.w1,284,0,4,46820
expert.w3,284,0,4,47012
act_fn,284,0,4,5431
expert.w2,284,0,4,61106
final_layernorm,284,0,4,10188
lm_head,284,0,4,490760
embedding,285,0,4,15270
input_layernorm,285,0,4,9711
q_proj,285,0,4,63567
k_proj,285,0,4,15655
v_proj,285,0,4,15545
rope,285,0,4,31069
o_proj,285,0,4,46896
post_layernorm,285,0,4,10068
gate,285,0,4,75756
expert.w1,285,0,4,46822
expert.w3,285,0,4,47022
act_fn,285,0,4,5461
expert.w2,285,0,4,61058
final_layernorm,285,0,4,10228
lm_head,285,0,4,490757
embedding,286,0,4,15316
input_layernorm,286,0,4,9657
q_proj,286,0,4,63561
k_proj,286,0,4,15656
v_proj,286,0,4,15537
rope,286,0,4,31356
o_proj,286,0,4,46925
post_layernorm,286,0,4,10030
gate,286,0,4,75331
expert.w1,286,0,4,46844
expert.w3,286,0,4,47025
act_fn,286,0,4,5527
expert.w2,286,0,4,61064
final_layernorm,286,0,4,10207
lm_head,286,0,4,490799
embedding,287,0,4,15355
input_layernorm,287,0,4,9779
q_proj,287,0,4,63560
k_proj,287,0,4,15687
v_proj,287,0,4,15542
rope,287,0,4,31336
o_proj,287,0,4,46913
post_layernorm,287,0,4,10084
gate,287,0,4,75703
expert.w1,287,0,4,46829
expert.w3,287,0,4,47026
act_fn,287,0,4,5391
expert.w2,287,0,4,61122
final_layernorm,287,0,4,10185
lm_head,287,0,4,490814
embedding,288,0,4,15521
input_layernorm,288,0,4,9773
q_proj,288,0,4,63566
k_proj,288,0,4,15664
v_proj,288,0,4,15536
rope,288,0,4,31109
o_proj,288,0,4,46918
post_layernorm,288,0,4,10075
gate,288,0,4,75024
expert.w1,288,0,4,46870
expert.w3,288,0,4,47022
act_fn,288,0,4,5388
expert.w2,288,0,4,61099
final_layernorm,288,0,4,10194
lm_head,288,0,4,490791
embedding,289,0,4,15241
input_layernorm,289,0,4,9648
q_proj,289,0,4,63627
k_proj,289,0,4,15700
v_proj,289,0,4,15523
rope,289,0,4,31208
o_proj,289,0,4,46915
post_layernorm,289,0,4,10232
gate,289,0,4,75600
expert.w1,289,0,4,46835
expert.w3,289,0,4,47061
act_fn,289,0,4,5645
expert.w2,289,0,4,61074
final_layernorm,289,0,4,10189
lm_head,289,0,4,490813
embedding,290,0,4,15401
input_layernorm,290,0,4,9738
q_proj,290,0,4,63617
k_proj,290,0,4,15683
v_proj,290,0,4,15532
rope,290,0,4,31241
o_proj,290,0,4,46892
post_layernorm,290,0,4,10175
gate,290,0,4,75553
expert.w1,290,0,4,46866
expert.w3,290,0,4,47052
act_fn,290,0,4,5617
expert.w2,290,0,4,61081
final_layernorm,290,0,4,10159
lm_head,290,0,4,490748
embedding,291,0,4,15452
input_layernorm,291,0,4,9747
q_proj,291,0,4,63626
k_proj,291,0,4,15684
v_proj,291,0,4,15550
rope,291,0,4,31134
o_proj,291,0,4,46902
post_layernorm,291,0,4,10143
gate,291,0,4,75636
expert.w1,291,0,4,46870
expert.w3,291,0,4,47078
act_fn,291,0,4,5716
expert.w2,291,0,4,61113
final_layernorm,291,0,4,10163
lm_head,291,0,4,490816
embedding,292,0,4,15313
input_layernorm,292,0,4,9777
q_proj,292,0,4,63621
k_proj,292,0,4,15667
v_proj,292,0,4,15532
rope,292,0,4,31239
o_proj,292,0,4,44313
post_layernorm,292,0,4,10165
gate,292,0,4,75421
expert.w1,292,0,4,46913
expert.w3,292,0,4,47105
act_fn,292,0,4,5536
expert.w2,292,0,4,61134
final_layernorm,292,0,4,10166
lm_head,292,0,4,490839
embedding,293,0,4,15385
input_layernorm,293,0,4,9801
q_proj,293,0,4,63636
k_proj,293,0,4,15665
v_proj,293,0,4,15521
rope,293,0,4,31461
o_proj,293,0,4,44328
post_layernorm,293,0,4,10077
gate,293,0,4,75700
expert.w1,293,0,4,46879
expert.w3,293,0,4,47034
act_fn,293,0,4,5643
expert.w2,293,0,4,61084
final_layernorm,293,0,4,10182
lm_head,293,0,4,490839
embedding,294,0,4,15555
input_layernorm,294,0,4,9737
q_proj,294,0,4,63620
k_proj,294,0,4,15682
v_proj,294,0,4,15548
rope,294,0,4,31494
o_proj,294,0,4,44332
post_layernorm,294,0,4,10090
gate,294,0,4,75521
expert.w1,294,0,4,46867
expert.w3,294,0,4,47080
act_fn,294,0,4,5641
expert.w2,294,0,4,61084
final_layernorm,294,0,4,10203
lm_head,294,0,4,490809
embedding,295,0,4,15259
input_layernorm,295,0,4,9749
q_proj,295,0,4,63602
k_proj,295,0,4,15692
v_proj,295,0,4,15541
rope,295,0,4,31333
o_proj,295,0,4,44336
post_layernorm,295,0,4,10129
gate,295,0,4,75623
expert.w1,295,0,4,46857
expert.w3,295,0,4,47019
act_fn,295,0,4,5458
expert.w2,295,0,4,61112
final_layernorm,295,0,4,10178
lm_head,295,0,4,490873
embedding,296,0,4,15615
input_layernorm,296,0,4,9790
q_proj,296,0,4,63643
k_proj,296,0,4,15676
v_proj,296,0,4,15544
rope,296,0,4,31374
o_proj,296,0,4,44340
post_layernorm,296,0,4,10154
gate,296,0,4,75471
expert.w1,296,0,4,46881
expert.w3,296,0,4,47052
act_fn,296,0,4,5438
expert.w2,296,0,4,61119
final_layernorm,296,0,4,10248
lm_head,296,0,4,490831
embedding,297,0,4,15433
input_layernorm,297,0,4,9803
q_proj,297,0,4,63613
k_proj,297,0,4,15674
v_proj,297,0,4,15547
rope,297,0,4,31363
o_proj,297,0,4,44348
post_layernorm,297,0,4,10186
gate,297,0,4,76375
expert.w1,297,0,4,46882
expert.w3,297,0,4,47115
act_fn,297,0,4,5467
expert.w2,297,0,4,61085
final_layernorm,297,0,4,10176
lm_head,297,0,4,490846
embedding,298,0,4,15507
input_layernorm,298,0,4,9779
q_proj,298,0,4,63615
k_proj,298,0,4,15686
v_proj,298,0,4,15582
rope,298,0,4,31424
o_proj,298,0,4,44340
post_layernorm,298,0,4,10216
gate,298,0,4,76116
expert.w1,298,0,4,46904
expert.w3,298,0,4,47104
act_fn,298,0,4,5490
expert.w2,298,0,4,61125
final_layernorm,298,0,4,10141
lm_head,298,0,4,490861
embedding,299,0,4,15499
input_layernorm,299,0,4,9819
q_proj,299,0,4,63635
k_proj,299,0,4,15695
v_proj,299,0,4,15547
rope,299,0,4,31629
o_proj,299,0,4,44362
post_layernorm,299,0,4,10293
gate,299,0,4,76228
expert.w1,299,0,4,46878
expert.w3,299,0,4,47055
act_fn,299,0,4,5489
expert.w2,299,0,4,61082
final_layernorm,299,0,4,10066
lm_head,299,0,4,490898
embedding,300,0,4,15706
input_layernorm,300,0,4,9786
q_proj,300,0,4,63626
k_proj,300,0,4,15669
v_proj,300,0,4,15571
rope,300,0,4,31567
o_proj,300,0,4,44367
post_layernorm,300,0,4,10254
gate,300,0,4,76016
expert.w1,300,0,4,46895
expert.w3,300,0,4,47026
act_fn,300,0,4,5487
expert.w2,300,0,4,61131
final_layernorm,300,0,4,10056
lm_head,300,0,4,490936
embedding,301,0,4,15576
input_layernorm,301,0,4,9802
q_proj,301,0,4,63615
k_proj,301,0,4,15697
v_proj,301,0,4,15584
rope,301,0,4,31652
o_proj,301,0,4,44378
post_layernorm,301,0,4,10337
gate,301,0,4,76461
expert.w1,301,0,4,46869
expert.w3,301,0,4,47073
act_fn,301,0,4,5482
expert.w2,301,0,4,61095
final_layernorm,301,0,4,10106
lm_head,301,0,4,490904
embedding,302,0,4,15648
input_layernorm,302,0,4,9812
q_proj,302,0,4,63632
k_proj,302,0,4,15707
v_proj,302,0,4,15578
rope,302,0,4,31708
o_proj,302,0,4,44378
post_layernorm,302,0,4,10366
gate,302,0,4,75975
expert.w1,302,0,4,46884
expert.w3,302,0,4,47028
act_fn,302,0,4,5457
expert.w2,302,0,4,61130
final_layernorm,302,0,4,10096
lm_head,302,0,4,490946
embedding,303,0,4,15847
input_layernorm,303,0,4,9857
q_proj,303,0,4,63651
k_proj,303,0,4,15706
v_proj,303,0,4,15625
rope,303,0,4,31830
o_proj,303,0,4,44389
post_layernorm,303,0,4,10240
gate,303,0,4,76413
expert.w1,303,0,4,46894
expert.w3,303,0,4,47040
act_fn,303,0,4,5470
expert.w2,303,0,4,61124
final_layernorm,303,0,4,10085
lm_head,303,0,4,490984
embedding,304,0,4,15911
input_layernorm,304,0,4,9787
q_proj,304,0,4,63636
k_proj,304,0,4,15718
v_proj,304,0,4,15560
rope,304,0,4,31859
o_proj,304,0,4,44368
post_layernorm,304,0,4,10299
gate,304,0,4,76142
expert.w1,304,0,4,46890
expert.w3,304,0,4,47045
act_fn,304,0,4,5488
expert.w2,304,0,4,61135
final_layernorm,304,0,4,10100
lm_head,304,0,4,490995
embedding,305,0,4,15871
input_layernorm,305,0,4,9742
q_proj,305,0,4,63606
k_proj,305,0,4,15681
v_proj,305,0,4,15575
rope,305,0,4,31801
o_proj,305,0,4,44382
post_layernorm,305,0,4,10276
gate,305,0,4,77619
expert.w1,305,0,4,63277
expert.w3,305,0,4,62744
act_fn,305,0,4,5644
expert.w2,305,0,4,61326
final_layernorm,305,0,4,10041
lm_head,305,0,4,491047
embedding,306,0,4,16273
input_layernorm,306,0,4,9826
q_proj,306,0,4,63599
k_proj,306,0,4,15702
v_proj,306,0,4,15589
rope,306,0,4,31906
o_proj,306,0,4,44384
post_layernorm,306,0,4,10298
gate,306,0,4,77238
expert.w1,306,0,4,63294
expert.w3,306,0,4,62801
act_fn,306,0,4,5566
expert.w2,306,0,4,61363
final_layernorm,306,0,4,10006
lm_head,306,0,4,491056
embedding,307,0,4,15983
input_layernorm,307,0,4,9780
q_proj,307,0,4,63641
k_proj,307,0,4,15700
v_proj,307,0,4,15584
rope,307,0,4,31961
o_proj,307,0,4,44393
post_layernorm,307,0,4,10312
gate,307,0,4,77557
expert.w1,307,0,4,63285
expert.w3,307,0,4,62821
act_fn,307,0,4,5477
expert.w2,307,0,4,61345
final_layernorm,307,0,4,10028
lm_head,307,0,4,491056
embedding,308,0,4,16100
input_layernorm,308,0,4,9830
q_proj,308,0,4,63642
k_proj,308,0,4,15718
v_proj,308,0,4,15571
rope,308,0,4,31940
o_proj,308,0,4,44397
post_layernorm,308,0,4,10381
gate,308,0,4,77240
expert.w1,308,0,4,63320
expert.w3,308,0,4,62818
act_fn,308,0,4,5386
expert.w2,308,0,4,61369
final_layernorm,308,0,4,10000
lm_head,308,0,4,491023
embedding,309,0,4,16179
input_layernorm,309,0,4,9807
q_proj,309,0,4,63629
k_proj,309,0,4,15703
v_proj,309,0,4,15578
rope,309,0,4,31902
o_proj,309,0,4,44408
post_layernorm,309,0,4,10373
gate,309,0,4,77676
expert.w1,309,0,4,63352
expert.w3,309,0,4,62840
act_fn,309,0,4,5417
expert.w2,309,0,4,61329
final_layernorm,309,0,4,10115
lm_head,309,0,4,491056
embedding,310,0,4,16211
input_layernorm,310,0,4,9773
q_proj,310,0,4,63637
k_proj,310,0,4,15698
v_proj,310,0,4,15578
rope,310,0,4,31977
o_proj,310,0,4,44413
post_layernorm,310,0,4,10423
gate,310,0,4,77390
expert.w1,310,0,4,63347
expert.w3,310,0,4,62820
act_fn,310,0,4,5381
expert.w2,310,0,4,61377
final_layernorm,310,0,4,10157
lm_head,310,0,4,491129
embedding,311,0,4,16037
input_layernorm,311,0,4,9780
q_proj,311,0,4,63623
k_proj,311,0,4,15709
v_proj,311,0,4,15600
rope,311,0,4,32011
o_proj,311,0,4,44421
post_layernorm,311,0,4,10443
gate,311,0,4,77784
expert.w1,311,0,4,63313
expert.w3,311,0,4,62840
act_fn,311,0,4,5412
expert.w2,311,0,4,61363
final_layernorm,311,0,4,10126
lm_head,311,0,4,491089
embedding,312,0,4,16140
input_layernorm,312,0,4,9753
q_proj,312,0,4,63617
k_proj,312,0,4,15728
v_proj,312,0,4,15601
rope,312,0,4,31961
o_proj,312,0,4,44418
post_layernorm,312,0,4,10453
gate,312,0,4,77262
expert.w1,312,0,4,63385
expert.w3,312,0,4,62857
act_fn,312,0,4,5362
expert.w2,312,0,4,61333
final_layernorm,312,0,4,10131
lm_head,312,0,4,491134
embedding,313,0,4,16330
input_layernorm,313,0,4,9812
q_proj,313,0,4,63607
k_proj,313,0,4,15730
v_proj,313,0,4,15612
rope,313,0,4,32041
o_proj,313,0,4,44434
post_layernorm,313,0,4,10455
gate,313,0,4,78428
expert.w1,313,0,4,63392
expert.w3,313,0,4,62862
act_fn,313,0,4,5443
expert.w2,313,0,4,61359
final_layernorm,313,0,4,10185
lm_head,313,0,4,491134
embedding,314,0,4,16109
input_layernorm,314,0,4,9766
q_proj,314,0,4,63636
k_proj,314,0,4,15728
v_proj,314,0,4,15600
rope,314,0,4,32078
o_proj,314,0,4,44430
post_layernorm,314,0,4,10404
gate,314,0,4,77945
expert.w1,314,0,4,63434
expert.w3,314,0,4,62870
act_fn,314,0,4,5431
expert.w2,314,0,4,61369
final_layernorm,314,0,4,10203
lm_head,314,0,4,491226
embedding,315,0,4,16198
input_layernorm,315,0,4,9822
q_proj,315,0,4,63612
k_proj,315,0,4,15719
v_proj,315,0,4,15580
rope,315,0,4,32004
o_proj,315,0,4,44448
post_layernorm,315,0,4,10360
gate,315,0,4,78305
expert.w1,315,0,4,63421
expert.w3,315,0,4,62859
act_fn,315,0,4,5484
expert.w2,315,0,4,61346
final_layernorm,315,0,4,10168
lm_head,315,0,4,491198
embedding,316,0,4,16365
input_layernorm,316,0,4,9797
q_proj,316,0,4,63632
k_proj,316,0,4,15712
v_proj,316,0,4,15591
rope,316,0,4,32055
o_proj,316,0,4,44457
post_layernorm,316,0,4,10380
gate,316,0,4,77899
expert.w1,316,0,4,63442
expert.w3,316,0,4,62848
act_fn,316,0,4,5484
expert.w2,316,0,4,61371
final_layernorm,316,0,4,10139
lm_head,316,0,4,491236
embedding,317,0,4,16225
input_layernorm,317,0,4,9817
q_proj,317,0,4,63634
k_proj,317,0,4,15719
v_proj,317,0,4,15601
rope,317,0,4,32060
o_proj,317,0,4,44470
post_layernorm,317,0,4,10425
gate,317,0,4,78531
expert.w1,317,0,4,63481
expert.w3,317,0,4,62885
act_fn,317,0,4,5438
expert.w2,317,0,4,61355
final_layernorm,317,0,4,10178
lm_head,317,0,4,491232
embedding,318,0,4,16258
input_layernorm,318,0,4,9809
q_proj,318,0,4,63617
k_proj,318,0,4,15732
v_proj,318,0,4,15604
rope,318,0,4,31985
o_proj,318,0,4,44455
post_layernorm,318,0,4,10390
gate,318,0,4,78131
expert.w1,318,0,4,63474
expert.w3,318,0,4,62867
act_fn,318,0,4,5455
expert.w2,318,0,4,61387
final_layernorm,318,0,4,10072
lm_head,318,0,4,491258
embedding,319,0,4,16473
input_layernorm,319,0,4,9855
q_proj,319,0,4,63631
k_proj,319,0,4,15720
v_proj,319,0,4,15603
rope,319,0,4,32004
o_proj,319,0,4,44456
post_layernorm,319,0,4,10440
gate,319,0,4,78388
expert.w1,319,0,4,63502
expert.w3,319,0,4,62880
act_fn,319,0,4,5382
expert.w2,319,0,4,61344
final_layernorm,319,0,4,10072
lm_head,319,0,4,491244
embedding,320,0,4,16275
input_layernorm,320,0,4,9776
q_proj,320,0,4,63614
k_proj,320,0,4,15719
v_proj,320,0,4,15603
rope,320,0,4,31996
o_proj,320,0,4,44468
post_layernorm,320,0,4,10477
gate,320,0,4,73028
expert.w1,320,0,4,63524
expert.w3,320,0,4,62884
act_fn,320,0,4,5521
expert.w2,320,0,4,61370
final_layernorm,320,0,4,10031
lm_head,320,0,4,491298
embedding,321,0,4,16397
input_layernorm,321,0,4,9828
q_proj,321,0,4,63619
k_proj,321,0,4,21716
v_proj,321,0,4,21589
rope,321,0,4,32127
o_proj,321,0,4,61508
post_layernorm,321,0,4,10549
gate,321,0,4,73931
expert.w1,321,0,4,63506
expert.w3,321,0,4,62907
act_fn,321,0,4,5644
expert.w2,321,0,4,61404
final_layernorm,321,0,4,10233
lm_head,321,0,4,491268
embedding,322,0,4,16447
input_layernorm,322,0,4,9872
q_proj,322,0,4,63617
k_proj,322,0,4,21589
v_proj,322,0,4,21600
rope,322,0,4,32140
o_proj,322,0,4,61523
post_layernorm,322,0,4,10534
gate,322,0,4,73813
expert.w1,322,0,4,63547
expert.w3,322,0,4,62874
act_fn,322,0,4,5591
expert.w2,322,0,4,61366
final_layernorm,322,0,4,10283
lm_head,322,0,4,491282
embedding,323,0,4,16632
input_layernorm,323,0,4,9787
q_proj,323,0,4,63621
k_proj,323,0,4,21593
v_proj,323,0,4,21604
rope,323,0,4,32208
o_proj,323,0,4,61521
post_layernorm,323,0,4,10556
gate,323,0,4,74294
expert.w1,323,0,4,63507
expert.w3,323,0,4,62907
act_fn,323,0,4,5545
expert.w2,323,0,4,61401
final_layernorm,323,0,4,10269
lm_head,323,0,4,491302
embedding,324,0,4,17060
input_layernorm,324,0,4,9796
q_proj,324,0,4,63607
k_proj,324,0,4,21609
v_proj,324,0,4,21543
rope,324,0,4,32161
o_proj,324,0,4,61521
post_layernorm,324,0,4,10573
gate,324,0,4,73770
expert.w1,324,0,4,63525
expert.w3,324,0,4,62889
act_fn,324,0,4,5493
expert.w2,324,0,4,61356
final_layernorm,324,0,4,10304
lm_head,324,0,4,491303
embedding,325,0,4,16740
input_layernorm,325,0,4,9953
q_proj,325,0,4,63624
k_proj,325,0,4,21548
v_proj,325,0,4,21624
rope,325,0,4,32370
o_proj,325,0,4,61529
post_layernorm,325,0,4,10566
gate,325,0,4,74303
expert.w1,325,0,4,63500
expert.w3,325,0,4,62933
