layer_name,input,kv_cache,tp_size,latency(ns)
o_proj,48,0,4,14597
post_layernorm,48,0,4,7773
gate,48,0,4,60858
expert.w1,48,0,4,16440
expert.w3,48,0,4,16018
act_fn,48,0,4,3471
expert.w2,48,0,4,14040
final_layernorm,48,0,4,7446
lm_head,48,0,4,96533
embedding,49,0,4,4657
input_layernorm,49,0,4,7725
q_proj,49,0,4,17065
k_proj,49,0,4,6619
v_proj,49,0,4,6099
rope,49,0,4,20726
attn,49,0,4,3218
o_proj,49,0,4,14695
post_layernorm,49,0,4,8010
gate,49,0,4,64651
expert.w1,49,0,4,16615
expert.w3,49,0,4,16266
act_fn,49,0,4,3930
expert.w2,49,0,4,14158
final_layernorm,49,0,4,7714
lm_head,49,0,4,96249
embedding,50,0,4,4655
input_layernorm,50,0,4,7767
q_proj,50,0,4,17044
k_proj,50,0,4,6612
v_proj,50,0,4,6105
rope,50,0,4,20707
attn,50,0,4,3236
o_proj,50,0,4,14758
post_layernorm,50,0,4,8054
gate,50,0,4,64351
expert.w1,50,0,4,16632
expert.w3,50,0,4,16270
act_fn,50,0,4,3820
expert.w2,50,0,4,14295
final_layernorm,50,0,4,7733
lm_head,50,0,4,96547
embedding,51,0,4,4506
input_layernorm,51,0,4,7508
q_proj,51,0,4,16981
k_proj,51,0,4,6511
v_proj,51,0,4,5986
rope,51,0,4,20078
attn,51,0,4,3114
o_proj,51,0,4,14605
post_layernorm,51,0,4,7807
gate,51,0,4,62004
expert.w1,51,0,4,16476
expert.w3,51,0,4,16312
act_fn,51,0,4,3881
expert.w2,51,0,4,14012
final_layernorm,51,0,4,7554
lm_head,51,0,4,96082
embedding,52,0,4,4745
input_layernorm,52,0,4,7775
q_proj,52,0,4,17115
k_proj,52,0,4,6646
v_proj,52,0,4,6128
rope,52,0,4,20762
attn,52,0,4,3238
o_proj,52,0,4,14743
post_layernorm,52,0,4,8101
gate,52,0,4,63903
expert.w1,52,0,4,16720
expert.w3,52,0,4,16214
act_fn,52,0,4,3966
expert.w2,52,0,4,14164
final_layernorm,52,0,4,7843
lm_head,52,0,4,96646
embedding,53,0,4,4682
input_layernorm,53,0,4,7553
q_proj,53,0,4,17089
k_proj,53,0,4,6511
v_proj,53,0,4,6022
rope,53,0,4,20121
attn,53,0,4,3151
o_proj,53,0,4,14727
post_layernorm,53,0,4,7834
gate,53,0,4,62290
expert.w1,53,0,4,16304
expert.w3,53,0,4,16377
act_fn,53,0,4,3747
expert.w2,53,0,4,14266
final_layernorm,53,0,4,7669
lm_head,53,0,4,96195
embedding,54,0,4,4820
input_layernorm,54,0,4,7591
q_proj,54,0,4,17118
k_proj,54,0,4,6562
v_proj,54,0,4,6041
rope,54,0,4,20208
attn,54,0,4,3176
o_proj,54,0,4,14633
post_layernorm,54,0,4,7877
gate,54,0,4,62248
expert.w1,54,0,4,16560
expert.w3,54,0,4,16054
act_fn,54,0,4,3733
expert.w2,54,0,4,14053
final_layernorm,54,0,4,7618
lm_head,54,0,4,96783
embedding,55,0,4,4901
